"","actors","score_coef"
"1553","Takashi Miike",-0.0288462655228258
"1554","Courtney Gains",-0.0288491694063446
"1555","Lauren Gottlieb",-0.0288859867159273
"1556","Kathryn Erbe",-0.0288913784528113
"1557","Stanislav Ianevski",-0.028924696225566
"1558","Veronica Cartwright",-0.0289386772005211
"1559","Jemima Kirke",-0.0290017673469442
"1560","Matt Price",-0.0290117530438215
"1561","Sophia Myles",-0.029040110432937
"1562","Marilyn Manson",-0.0290571689784602
"1563","Susan Ward",-0.0290683938032718
"1564","Jim Cody Williams",-0.029074954247425
"1565","Ophelia Lovibond",-0.0291026814755629
"1566","DMX",-0.0291253332791479
"1567","Eric Idle",-0.0291396452051957
"1568","Alex Karpovsky",-0.029160386815291
"1569","Joyful Drake",-0.0291709439446357
"1570","David Eigenberg",-0.0292042316659571
"1571","Julia Duffy",-0.0292051152913866
"1572","Laura Spencer",-0.0292198353907246
"1573","scar Jaenada",-0.0292471079116536
"1574","scar Jaenada",-0.0292490279154122
"1575","Christine Taylor",-0.0292828551069211
"1576","Keith Allen",-0.0292998281694761
"1577","Gael Le Cornec",-0.0293035374069928
"1578","Kevin McHale",-0.0293161257662729
"1579","John Castle",-0.0293325515911033
"1580","Bruce Boxleitner",-0.0293363162045864
"1581","Dreama Walker",-0.0293448149308135
"1582","James McCaffrey",-0.0293458995492007
"1583","Aaron Ashmore",-0.0293478208087658
"1584","Lindsey Haun",-0.0293478371842216
"1585","Zoe Lister-Jones",-0.0293541093264271
"1586","Victor Webster",-0.0293853187552865
"1587","Method Man",-0.0293883685841863
"1588","Dolly Parton",-0.0293945647112921
"1589","Frank Vincent",-0.0294026267766627
"1590","Steve Bannos",-0.0294276112731905
"1591","Frederick Weller",-0.0294401736632647
"1592","James Deen",-0.0294575332641058
"1593","Gus Van Sant",-0.0294576319307556
"1594","Sean Patrick Thomas",-0.0294620576300063
"1595","Jill Clayburgh",-0.0294763995022016
"1596","Michael Cudlitz",-0.0294877624332228
"1597","Jensen Ackles",-0.0294989172654039
"1598","April Winchell",-0.0295074739356489
"1599","Kristen Johnston",-0.0295162163315741
"1600","Katherine Waterston",-0.0295242495690201
"1601","Laura-Leigh",-0.0295427357384531
"1602","Dr. Dre",-0.0295569905102623
"1603","DJ Pooh",-0.029558135709937
"1604","Portia de Rossi",-0.0295867758489517
"1605","Megyn Price",-0.0295870732890744
"1606","Jillian Estell",-0.0295918370565041
"1607","Mary-Kate Olsen",-0.0295928689168859
"1608","Erik Knudsen",-0.0295944077053667
"1609","Glenn Howerton",-0.0296436608753541
"1610","Sunil Narkar",-0.0296437466069919
"1611","Elizabeth Berkley",-0.0296439330072962
"1612","Josie Loren",-0.0296478622528091
"1613","Charlotte Rampling",-0.0296692372110183
"1614","Rich Pecci",-0.0296700705364827
"1615","Sarah Roemer",-0.0296713214260937
"1616","Nona Gaye",-0.0296745567600451
"1617","Elisabeth Harnois",-0.0296763897980182
"1618","Veronika Dash",-0.029678006202218
"1619","Sunny Mabrey",-0.0296783646670996
"1620","Franco Nero",-0.0297238766698695
"1621","Brooke Shields",-0.0297403515669308
"1622","Daniel Wu",-0.0297416835605326
"1623","Rick Yune",-0.0297425227244124
"1624","Michelle Tabora",-0.0297538185687969
"1625","Christopher Berry",-0.0297544447312212
"1626","Michael Cerveris",-0.0297751290786876
"1627","Nick Damici",-0.0297765878671751
"1628","Marc Macaulay",-0.0297769850790407
"1629","Justin Chon",-0.0297865735719773
"1630","Sandrine Holt",-0.0297958269814681
"1631","Colin Ferguson",-0.0298017478623791
"1632","Stephen Collins",-0.0298020734598329
"1633","John Amos",-0.0298044584603447
"1634","Louise Fletcher",-0.0298127257665293
"1635","Jacki Weaver",-0.0298620404216432
"1636","Andrew Fiscella",-0.0298737588814021
"1637","Victor Rivers",-0.0298861388074461
"1638","Enrique Murciano",-0.0298866774730458
"1639","Cameron Mills",-0.029889214348879
"1640","Max Adler",-0.0298916109954121
"1641","Jared Gilman",-0.0298972561645035
"1642","Melissa Ordway",-0.0299019229390091
"1643","Neil Flynn",-0.029906334991552
"1644","Dan Hicks",-0.0299084245318263
"1645","Timothy Patrick Quill",-0.0299092107952408
"1646","Beau Mirchoff",-0.0299129390612008
"1647","Raven Goodwin",-0.0299129513497768
"1648","Sal Lopez",-0.0299159567688263
"1649","Alice Braga",-0.0299321574187561
"1650","Cjon Saulsberry",-0.0299363912501317
"1651","Griffin Cleveland",-0.0299364124608566
"1652","Miguel Ferrer",-0.0299537445823163
"1653","Noam Jenkins",-0.029960546235386
"1654","Sharon Lawrence",-0.0299607035893275
"1655","Lynne Thigpen",-0.0299618623122188
"1656","Polly Noonan",-0.0299629664002346
"1657","Kelly Lynch",-0.0299690857407195
"1658","Gil Birmingham",-0.0299795868876492
"1659","Shenae Grimes-Beech",-0.0299928348872602
"1660","Aimee Teegarden",-0.0299931173605875
"1661","Miguel A. Nez Jr.",-0.0299931426923137
"1662","Jonathan Tucker",-0.0300178580066258
"1663","Brian Van Holt",-0.0300192686895564
"1664","Fredro Starr",-0.0300288761281185
"1665","Jon Osbeck",-0.0300462902030351
"1666","John Larroquette",-0.0300533412842562
"1667","China Chow",-0.0300743280816682
"1668","Monica Potter",-0.0300747112637626
"1669","Laura Brent",-0.0300882585590083
"1670","Bruce Spence",-0.0300883712594336
"1671","Chris Geere",-0.0300886909782895
"1672","Ivan Sergei",-0.0301097806122503
"1673","Kimberly J. Brown",-0.0301176526011018
"1674","Steve Harris",-0.0301226514542515
"1675","Gino Salvano",-0.0301278188586117
"1676","Don Johnson",-0.0301278806871008
"1677","Roger Guenveur Smith",-0.0301279771034376
"1678","Ariel Gade",-0.0301297686446004
"1679","Larry the Cable Guy",-0.0301300427200888
"1680","Jim Carter",-0.0301376772573235
"1681","Heather Burns",-0.0301651796043147
"1682","Derek Mears",-0.0301849804014939
"1683","Dania Ramirez",-0.0301874948431603
"1684","Chloe Bridges",-0.030189341721649
"1685","Christopher Atkins",-0.0301893466192236
"1686","Amiah Miller",-0.0302026550260166
"1687","Maximilian Schell",-0.0302073817043749
"1688","Helena Mattsson",-0.0302231464490029
"1689","Craig Sheffer",-0.0302242241865028
"1690","Patrick Cranshaw",-0.0302279123975156
"1691","George Harris",-0.0302422346401397
"1692","Katharine Ross",-0.0302430185111436
"1693","Stevan Mena",-0.0302544060580403
"1694","Joseph Cross",-0.0302588195920372
"1695","Richard Glover",-0.0302591091283133
"1696","Luke Benward",-0.0302591695615326
"1697","James Brolin",-0.0302604562157132
"1698","Maria Conchita Alonso",-0.0302640404300939
"1699","Scott Adsit",-0.0302705601166766
"1700","Collins Pennie",-0.0302721362098863
"1701","Randy Couture",-0.0302770673726814
"1702","Glenn Plummer",-0.0302797966634617
"1703","James Burnett",-0.0302827294434071
"1704","Lee Majors",-0.0302841022546096
"1705","Christiana Leucas",-0.0302860651149885
"1706","Alan Young",-0.0302881520839415
"1707","Josh Stamberg",-0.0302882620147319
"1708","JoBeth Williams",-0.0303263772809686
"1709","Stephen Rea",-0.0303300931998562
"1710","Holly Valance",-0.0303446897239092
"1711","Taylor Cole",-0.0303563281085643
"1712","Nick Gomez",-0.0303567479796308
"1713","Ernie Reyes Jr.",-0.0303597165540088
"1714","Alycia Debnam-Carey",-0.0303627707058182
"1715","Scott Lawrence",-0.0303630064826042
"1716","Jane Fonda",-0.0303630143632983
"1717","Barry Watson",-0.0303671787866105
"1718","Luis Antonio",-0.0303672334357772
"1719","Rus Blackwell",-0.0303673970157615
"1720","Farrah Fawcett",-0.030375480096627
"1721","Alanna Ubach",-0.0303825881624094
"1722","Kylie Bunbury",-0.0303845588016615
"1723","Anslem Richardson",-0.0304002489661928
"1724","Jay Paulson",-0.0304007237706174
"1725","Dan Fogler",-0.030425773104447
"1726","Kirsten Day",-0.0304315901621328
"1727","Julia Garner",-0.0304322975472391
"1728","Ashley Williams",-0.0304325958291794
"1729","Christopher Abbott",-0.0304361460573748
"1730","Felicia Pearson",-0.0304500299550578
"1731","Nathaniel Parker",-0.0304510090958271
"1732","Elvis Nolasco",-0.030451037460771
"1733","Lee Norris",-0.0304573992642553
"1734","Cynthia Watros",-0.030468338046346
"1735","David A.R. White",-0.0304685028718726
"1736","Joey Lauren Adams",-0.0304696922592623
"1737","James Wolk",-0.0304934466397312
"1738","Daren Kagasoff",-0.0304944075014853
"1739","Carter Jenkins",-0.0305007350613445
"1740","Hakeem Kae-Kazim",-0.0305014889106952
"1741","Malese Jow",-0.0305016106870033
"1742","Drake Bell",-0.0305019482283081
"1743","Balthazar Getty",-0.0305035067373177
"1744","Lydia Hearst",-0.0305037904477917
"1745","Eva Marie Saint",-0.0305057528309258
"1746","Alan Taylor",-0.0305157225566697
"1747","Benjamin Fletcher",-0.0305200227136178
"1748","Joe McQueen",-0.0305283509883395
"1749","Jake Sandvig",-0.0305291693317854
"1750","Kick Gurry",-0.0305304153393545
"1751","Nicholas Elia",-0.0305322453708211
"1752","Shiri Appleby",-0.0305384521563498
"1753","Alissa Dean",-0.0305385967790331
"1754","Verne Troyer",-0.0305392604028476
"1755","Wayne Knight",-0.0305440463914048
"1756","Regina Hall",-0.030545411486577
"1757","Alexia Rasmussen",-0.0305459334856187
"1758","Meredith Hagner",-0.0305462052597286
"1759","David Denman",-0.0305496107359199
"1760","Daisy Betts",-0.0305555549365581
"1761","Philip Friedman",-0.0305606906430537
"1762","Molly C. Quinn",-0.0305608748575647
"1763","Carlos Ponce",-0.0305674137658581
"1764","Janel Parrish",-0.0305706381444576
"1765","Cinda McCain",-0.0305716203471774
"1766","Joanne Whalley",-0.0305758023121709
"1767","Keith Carradine",-0.0305787776193212
"1768","Steve Byers",-0.030580436744554
"1769","Vincent De Paul",-0.0305849736572481
"1770","Jennifer Hale",-0.0305854653089134
"1771","Flint Beverage",-0.030585906880398
"1772","Robin Lord Taylor",-0.0305862006699984
"1773","Barbara Hershey",-0.0305965943834131
"1774","Jake Ryan",-0.0305987393867291
"1775","Pat Healy",-0.0305994344211831
"1776","Diane Venora",-0.0306023333872361
"1777","Shawn Doyle",-0.0306062574388201
"1778","Bashar Rahal",-0.0306068844725355
"1779","Cheyenne Haynes",-0.030606950187709
"1780","Martha Higareda",-0.0306075518214206
"1781","Jonathan Morgan Heit",-0.0306101425737515
"1782","Paul Scheer",-0.0306118228433349
"1783","Scott Evans",-0.0306124742424934
"1784","Anthony L. Fernandez",-0.0306130476077496
"1785","Lochlyn Munro",-0.0306177987140022
"1786","Whitney Able",-0.0306266496490167
"1787","Cheyenne Jackson",-0.0306266755077613
"1788","Portia Doubleday",-0.0306297154837951
"1789","Michael Stahl-David",-0.0306300149946987
"1790","Brandon T. Jackson",-0.0306306702928431
"1791","John Stamos",-0.0306341739088692
"1792","David Paymer",-0.0306372015419052
"1793","Kevin Nealon",-0.0306541320547451
"1794","Usher Raymond",-0.0306544024338259
"1795","Sharon Leal",-0.0306544505990826
"1796","Jesse Garcia",-0.030654919100697
"1797","Maureen McCormick",-0.0306721063720809
"1798","Anne Meara",-0.030682957626162
"1799","Brenda Song",-0.0306839252043831
"1800","Dee Wallace",-0.0306904857430441
"1801","Jacob Zachar",-0.0306905197469567
"1802","Travis Betz",-0.0306924061649474
"1803","Michael Berryman",-0.0306924244029226
"1804","Chelsea Handler",-0.030699175529769
"1805","Courtney B. Vance",-0.0307143706395622
"1806","William Devane",-0.0307173769918545
"1807","Matthew Knight",-0.0307175881447871
"1808","Dave Foley",-0.0307182486830858
"1809","Vincent Perez",-0.0307223504910236
"1810","Josh Hopkins",-0.0307231965349805
"1811","Angela Jones",-0.0307241487522294
"1812","Jonathan Mangum",-0.0307249810393802
"1813","Minnie Driver",-0.0307277148400277
"1814","Garrett Clayton",-0.0307285414955964
"1815","Susie Abromeit",-0.0307310849990436
"1816","Toni Braxton",-0.0307314194648202
"1817","Derek Wayne Johnson",-0.0307321017301941
"1818","Olivier Martinez",-0.0307414563107725
"1819","Kelly Rutherford",-0.0307489587171756
"1820","Vanessa Matsui",-0.0307490369923868
"1821","Dayna Devon",-0.0307490997616352
"1822","Charlie Tahan",-0.0307495772487072
"1823","Mikki Padilla",-0.0307499437726348
"1824","Jacob Tremblay",-0.0307500546097785
"1825","Valerie Tian",-0.0307502125120068
"1826","Roger Jackson",-0.0307503102454086
"1827","Michael Beach",-0.0307523003999473
"1828","Tempestt Bledsoe",-0.030764826161226
"1829","Luke Perry",-0.0307791289718786
"1830","Leigh Whannell",-0.0307803169561538
"1831","Marques Houston",-0.0307811208360714
"1832","Tichina Arnold",-0.0307850724973304
"1833","Jennifer Freeman",-0.0307853336174411
"1834","Gabriel Iglesias",-0.0307873383710908
"1835","Ashley Rickards",-0.0307881909440366
"1836","Aunjanue Ellis",-0.0307975311234298
"1837","Tom Welling",-0.0308028543302824
"1838","Samaire Armstrong",-0.0308130097672385
"1839","Ryan Guzman",-0.0308142269954082
"1840","Jason Stuart",-0.0308152257143046
"1841","Heather Bucha",-0.0308169336917912
"1842","Frank Whaley",-0.0308174366202826
"1843","Timothy Bottoms",-0.030822343226344
"1844","Stark Sands",-0.0308224854702122
"1845","Mario Monicelli",-0.0308232557343122
"1846","Lindsay Duncan",-0.0308236376312196
"1847","Terence Maynard",-0.0308257644339629
"1848","Jacob Young",-0.0308257906661575
"1849","Karan Brar",-0.0308270257308611
"1850","Fran Kranz",-0.0308270512107968
"1851","Darryl Stephens",-0.0308292848507436
"1852","Brian Doyle-Murray",-0.0308342082409842
"1853","David Alan Grier",-0.0308348467351951
"1854","Jim O'Heir",-0.0308352053037959
"1855","Jack McGraw",-0.0308478482946351
"1856","Peter Sohn",-0.0308488522410892
"1857","Travis Aaron Wade",-0.0308525598746458
"1858","Rex Baker",-0.0308531615866153
"1859","Sam Lerner",-0.030854787684708
"1860","Sarah Carter",-0.030859781889041
"1861","Isaac Hempstead Wright",-0.0308635300667555
"1862","Dee Bradley Baker",-0.0308648636990089
"1863","Will Beinbrink",-0.0308685512945132
"1864","Valerie Cruz",-0.0308694284125431
"1865","Jenna Boyd",-0.0308800016527045
"1866","Alex Sanborn",-0.0308940331605745
"1867","Paul Elia",-0.0308949940595523
"1868","Perdita Weeks",-0.0308962225027708
"1869","Edwin Hodge",-0.0308969645248758
"1870","Shantel VanSanten",-0.0308971492271504
"1871","Lamman Rucker",-0.0309002383977746
"1872","David Hyde Pierce",-0.0309083857786039
"1873","Anupam Kher",-0.0309119252332905
"1874","Vic Mignogna",-0.0309122856164083
"1875","Eric Stoltz",-0.0309162844354116
"1876","Shelley Hennig",-0.0309264516344088
"1877","Horatio Sanz",-0.0309433035214399
"1878","Kayden Kross",-0.0309468206291794
"1879","Jesse Jane",-0.030947471928385
"1880","Adam Garcia",-0.0309474837472738
"1881","Wendy Raquel Robinson",-0.0309496052430807
"1882","Justin Baldoni",-0.0309561740898419
"1883","Robert Picardo",-0.0309562855864418
"1884","Dabney Coleman",-0.0309564124780165
"1885","Andrew Lawrence",-0.0309570829545056
"1886","Esai Morales",-0.0309571947985507
"1887","Daniel Sharman",-0.030964687191784
"1888","Alyson Stoner",-0.0309967553061325
"1889","Sabrina Carmichael",-0.030997179359911
"1890","Patrick Muldoon",-0.0309973509300308
"1891","Alyson Hannigan",-0.0310007580079042
"1892","Anneliese van der Pol",-0.031004388709898
"1893","Jesse Tyler Ferguson",-0.0310083892721312
"1894","Tim Abell",-0.0310087720804906
"1895","Michael Welch",-0.0310108418989136
"1896","Dylan Kussman",-0.0310211170269591
"1897","Kristin Lehman",-0.0310217890455964
"1898","Kelly Clarkson",-0.0310266469817091
"1899","Brian Dietzen",-0.0310272981155507
"1900","Reggie Lee",-0.0310385798618482
"1901","Kira McLean",-0.031041544887433
"1902","Shannon Woodward",-0.0310423612508337
"1903","Raquel Welch",-0.0310461062045773
"1904","Tod Fennell",-0.0310480137374061
"1905","Vincent Pastore",-0.0310496884469518
"1906","Khandi Alexander",-0.0310609656959342
"1907","Michael Michele",-0.0310609964109394
"1908","Adrian Paul",-0.0310610887564175
"1909","Adam Copeland",-0.031061722642759
"1910","Samm Levine",-0.0310617364123057
"1911","Danny Strong",-0.0310626740985937
"1912","Bonnie Hunt",-0.0310678835594062
"1913","Elijah Kelley",-0.0310733482658471
"1914","Paul Dooley",-0.0310744137635457
"1915","Nia Vardalos",-0.0310839828003232
"1916","Shawnee Smith",-0.0310854958823677
"1917","Kevin Grevioux",-0.0311057287431333
"1918","Tika Sumpter",-0.0311191359500632
"1919","Shaun Evans",-0.031150574189652
"1920","Luke Bracey",-0.0311639277043225
"1921","Akie Kotabe",-0.0311646729454583
"1922","Tate Taylor",-0.0311713526663904
"1923","Joan Plowright",-0.0311846920633366
"1924","James Ransone",-0.0311971436945863
"1925","Aasif Mandvi",-0.0312020374659659
"1926","Margo Harshman",-0.0312255093668801
"1927","Rumer Willis",-0.0312268661900075
"1928","Q'orianka Kilcher",-0.031231447527995
"1929","Michael Jai White",-0.0312354750540032
"1930","Mimi Rogers",-0.0312564869765601
"1931","Blair Brown",-0.0312577658041572
"1932","Cheri Oteri",-0.0312594643258764
"1933","Sprague Grayden",-0.0312631761301942
"1934","Vernon Wells",-0.0312632404923366
"1935","Matthew R. Anderson",-0.0312646347688776
"1936","Windell Middlebrooks",-0.0312663773011355
"1937","Bill Maher",-0.03126639647063
"1938","Lina Esco",-0.0312664191430606
"1939","Anne Archer",-0.031266477035344
"1940","Neil Diamond",-0.0312664904336061
"1941","Jeremy Northam",-0.0312665930861624
"1942","Billy Gardell",-0.0312665963007485
"1943","Shirley Knight",-0.0312667144673406
"1944","Tyrone Giordano",-0.0312674265117501
"1945","Corbin Allred",-0.0312674827674373
"1946","Daryn Tufts",-0.0312675855454261
"1947","Curt Doussett",-0.031267587953812
"1948","Emily Podleski",-0.0312676516456466
"1949","Gloria Sandoval",-0.0312678418141571
"1950","Big Budah",-0.0312683511009531
"1951","Lincoln Hoppe",-0.0312683594542977
"1952","Larry Bagby",-0.0312684446845156
"1953","Sticky Fingaz",-0.031268529986028
"1954","Ken Bevel",-0.0312685471945292
"1955","Georgina Cates",-0.0312685479835171
"1956","Sean Whalen",-0.0312685641351607
"1957","Sarah Drew",-0.0312686252680869
"1958","Patrick Bauchau",-0.0312686585325652
"1959","Lola Glaudini",-0.0312686641486956
"1960","Ashley Martin",-0.0312686719348602
"1961","Omar Metwally",-0.0312686740102523
"1962","Josh Henderson",-0.0312686751219975
"1963","Robin Givens",-0.0312686754663407
"1964","Darren Keefe Reiher",-0.0312686768397382
"1965","Michael Bolten",-0.03126867931489
"1966","Adrian Gonzalez",-0.0312686804339482
"1967","Colleen O'Shaughnessey",-0.031268686033669
"1968","Dove Cameron",-0.031268686321986
"1969","Shona Kay",-0.0312686864577534
"1970","Kate Higgins",-0.0312686872359268
"1971","Jerry Brown",-0.0312686879328763
"1972","Pierre Dulat",-0.0312686887710152
"1973","Claire Geare",-0.0312686895849722
"1974","Marshall Allman",-0.0312686937056654
"1975","Kayla Ewell",-0.0312686954835924
"1976","Christian Campbell",-0.0312686970875389
"1977","David Sullivan",-0.031268697175414
"1978","David Proval",-0.0312686985114805
"1979","Sebastian Aguilar",-0.0312686995991889
"1980","Patricia Neal",-0.0312686996442266
"1981","Gina Holden",-0.0312687002513955
"1982","Joe Coffey",-0.0312687008376326
"1983","Maxwell Moody",-0.031268701325646
"1984","Lloyd Kaufman",-0.0312687024165593
"1985","Janette Armand",-0.0312687027216759
"1986","Rachel Sterling",-0.0312687037123941
"1987","Mike 'The Miz' Mizanin",-0.0312687037147665
"1988","Michael Cortez",-0.0312687045054968
"1989","Sandra Staggs",-0.031268704923286
"1990","Caitlin FitzGerald",-0.0312687049971083
"1991","Saul Stein",-0.0312687057592804
"1992","Vivian Lamolli",-0.0312687060817258
"1993","Kate Flannery",-0.0312687062801135
"1994","Sue Corcoran",-0.0312687068536563
"1995","Michael Dudikoff",-0.0312687070034031
"1996","Rai Alexandra",-0.0312687073873358
"1997","Daniel Stewart Sherman",-0.0312687084481409
"1998","Peter Riegert",-0.0312687084727771
"1999","Amber Benson",-0.0312687089376386
"2000","Jeff Delaney",-0.0312687096774236
"2001","Derek Brandon",-0.0312687099122249
"2002","Matt Marr",-0.031268710661405
"2003","Wray Crawford",-0.0312687118628945
"2004","Patch Darragh",-0.0312687119786746
"2005","Zayn Malik",-0.0312687120083398
"2006","Greg Germann",-0.0312687124031396
"2007","Brittany Curran",-0.0312687130312603
"2008","Sarah Callan",-0.0312687133404043
"2009","Marty Lindsey",-0.0312687135499762
"2010","Victoria Lachelle",-0.0312687141090395
"2011","Brit Morgan",-0.031268714162004
"2012","Claire Foy",-0.0312687144652103
"2013","Simon Rhee",-0.0312687150285168
"2014","Clint Jordan",-0.0312687152672975
"2015","Leo Rossi",-0.0312687157980562
"2016","Stephanie Vogt",-0.0312687158479848
"2017","Courtney Bell",-0.0312687162042659
"2018","Lisa Arnold",-0.031268716710889
"2019","Joel Paul Reisig",-0.0312687170090119
"2020","Chris Thomas",-0.0312687179434084
"2021","Cheryl Tiegs",-0.0312687179714033
"2022","Mikaal Bates",-0.0312687203961511
"2023","Ryan Kennedy",-0.0312687204047416
"2024","Peter Stickles",-0.0312687206173913
"2025","Linus Roache",-0.0312687206327863
"2026","Nicholas Simmons",-0.0312687207272421
"2027","Jeremy Sande",-0.031268721150319
"2028","Kirpatrick Thomas",-0.0312687220906974
"2029","Emily Baldoni",-0.0312687224571852
"2030","Matthew Feeney",-0.0312687229067907
"2031","Rizwan Manji",-0.0312687243811071
"2032","Kurt Angle",-0.0312687246031857
"2033","Steffinnie Phrommany",-0.0312687249730141
"2034","Jonny Weston",-0.0312687253554072
"2035","Thomas Brophy",-0.0312687257956673
"2036","Robert Turano",-0.0312687262513081
"2037","Paul Eenhoorn",-0.0312687268003848
"2038","John Arcilla",-0.0312687283673885
"2039","Vincent Duvall",-0.0312687298222984
"2040","Erin Boyes",-0.0312687298457823
"2041","Chase Masterson",-0.0312687299485058
"2042","Natalie Welch",-0.0312687301628169
"2043","Bobby Moynihan",-0.0312687303614417
"2044","Kara Hayward",-0.0312687319928788
"2045","Nathan Parsons",-0.0312687324533488
"2046","Michael McLafferty",-0.0312687326526451
"2047","Gabriela Castillo",-0.0312687330513241
"2048","Joe Lev",-0.031268733520801
"2049","Brendon Eggertsen",-0.03126873392212
"2050","Alexander Wraith",-0.0312687348592417
"2051","Krysta Rodriguez",-0.031268736032705
"2052","Alexis Biesiada",-0.031268736707301
"2053","Brian Howe",-0.0312687367383215
"2054","Ashley Ashida Dixon",-0.0312687391417144
"2055","Cassidy Gifford",-0.0312687404309333
"2056","Steve Diasparra",-0.0312687408233658
"2057","Ron Eldard",-0.0312687411246664
"2058","Katherine Boecher",-0.0312687432786495
"2059","David Kennedy",-0.031268746064373
"2060","Lisa Brave",-0.0312687494863418
"2061","Firass Dirani",-0.0312687567539514
"2062","Nikola Djuricko",-0.0312687593092058
"2063","Madison Davenport",-0.0312687595120037
"2064","Joanna 'JoJo' Levesque",-0.0312688008316922
"2065","Michael Stuhlbarg",-0.0312688219690563
"2066","Cam Clarke",-0.0312688322667877
"2067","Rick Gomez",-0.0312688556878324
"2068","Hutch Dano",-0.0312688706526199
"2069","Erica Leerhsen",-0.0312688744042259
"2070","Jeff Anderson",-0.0312688759122283
"2071","Shawn Andrews",-0.0312688875087056
"2072","Noureen DeWulf",-0.0312688939894368
"2073","Trevor Blumas",-0.0312688965748433
"2074","Roger Lloyd Pack",-0.0312688975899222
"2075","Mari Koda",-0.0312689058524824
"2076","Carl Gilliard",-0.0312689226242485
"2077","Judy Davis",-0.0312689245737869
"2078","Amber Rose Revah",-0.0312689257875747
"2079","Erin O'Brien",-0.0312689382856803
"2080","Maggie Wheeler",-0.0312689408023933
"2081","Mary J. Blige",-0.0312689419499277
"2082","Traci Dinwiddie",-0.0312689444660563
"2083","Noah Lomax",-0.0312689451695733
"2084","David Sparrow",-0.0312689488912793
"2085","Aml Ameen",-0.0312689511423264
"2086","Vicky Krieps",-0.0312689581711388
"2087","Vincent Leclerc",-0.0312689744556517
"2088","Reid Ewing",-0.0312689752399707
"2089","Christopher Cousins",-0.0312689789046044
"2090","Benjamin J. Cain Jr.",-0.0312690002350504
"2091","Liza Minnelli",-0.0312690308130403
"2092","Maude Apatow",-0.0312690324158333
"2093","Ashley Palmer",-0.0312690387447598
"2094","Tom Virtue",-0.0312690844281675
"2095","Nelson Ascencio",-0.0312690877353288
"2096","Eddie Deezen",-0.0312690989886424
"2097","Steve Schirripa",-0.0312691001085942
"2098","Domenick Lombardozzi",-0.0312691298950001
"2099","Tim Gunn",-0.0312691584192937
"2100","Lillian Adams",-0.031269160665049
"2101","Lenny Venito",-0.0312691733641516
"2102","Alun Armstrong",-0.0312692284381971
"2103","Elio Germano",-0.0312692455356748
"2104","Luke Newberry",-0.0312692497375578
"2105","Val Kilmer",-0.0312692513229135
"2106","Malcolm Goodwin",-0.0312692525478124
"2107","Rick Worthy",-0.0312692528249962
"2108","Rene Rosado",-0.0312695249545199
"2109","Amber Armstrong",-0.0312696767328279
"2110","Todd Stashwick",-0.0312697483791455
"2111","Amir Talai",-0.0312697969301702
"2112","Zak Orth",-0.0312697970952481
"2113","Jack E. Curenton",-0.0312698108636949
"2114","Ron Rogg??",-0.0312698181135298
"2115","Kyle Gass",-0.0312698229569309
"2116","Alix Freihage",-0.031269870944385
"2117","Whit Spurgeon",-0.0312698920371684
"2118","Laura Breckenridge",-0.0312698920456384
"2119","Linda Lovelace",-0.0312698925697845
"2120","Raquel Alessi",-0.0312698982263199
"2121","Paul Williams",-0.0312699063009332
"2122","Richard Cabral",-0.031269978706125
"2123","James Read",-0.0312700664928923
"2124","Jossara Jinaro",-0.0312702633776067
"2125","Maurice Compte",-0.0312703656240209
"2126","Nimrat Kaur",-0.0312704465462329
"2127","Kate Maberly",-0.031270555821439
"2128","Ilene Graff",-0.0312706064417421
"2129","James Callis",-0.031270616414554
"2130","Taylor Pigeon",-0.0312706392352884
"2131","Hector Echavarria",-0.0312707052788914
"2132","Sonia Braga",-0.031270726100197
"2133","David Hewlett",-0.0312707333583177
"2134","Ace Marrero",-0.0312707341384487
"2135","Andy Dick",-0.0312707868772146
"2136","Mireille Enos",-0.031271351235496
"2137","Tim Conway",-0.0312719433240897
"2138","Jsu Garcia",-0.0312720565507955
"2139","Chelsea Bond",-0.0312720581637647
"2140","Matt Bushell",-0.0312720588748227
"2141","David Backus",-0.0312720632330631
"2142","Mackenzie Aladjem",-0.0312720638755541
"2143","Andrea Di Stefano",-0.0312720675002087
"2144","Dichen Lachman",-0.0312720690582967
"2145","Tom Sizemore",-0.0312720691373584
"2146","Richard Cetrone",-0.0312720713734078
"2147","Scott Vance",-0.0312720717086497
"2148","Ann Talman",-0.031272072293214
"2149","Gaia Weiss",-0.031272072575918
"2150","Mark Camacho",-0.0312720743915991
"2151","Mimi Kirkland",-0.0312720745656154
"2152","Jeremy Owen",-0.0312720749454789
"2153","Michael Kitchen",-0.0312720757580295
"2154","Phil Vischer",-0.0312720763977552
"2155","Sandra Vergara",-0.0312720766332653
"2156","Julene Renee",-0.0312720770362558
"2157","Daniel Rindress-Kay",-0.0312720802198806
"2158","John Macmillan",-0.0312720834848784
"2159","Suzie Plakson",-0.0312720875893026
"2160","Madison McKinley",-0.0312720897411029
"2161","Natasha Calis",-0.0312720902222939
"2162","Amy Stewart",-0.0312720930952357
"2163","Teyonah Parris",-0.031272094253686
"2164","Kelly Carlson",-0.031272095573311
"2165","Jacob Latimore",-0.0312721013295871
"2166","Jack Reynor",-0.0312721023767445
"2167","Darwin Shaw",-0.0312721032860203
"2168","Elea Oberon",-0.0312721071843706
"2169","Alessandra Mastronardi",-0.0312721083066214
"2170","Jacqueline Lovell",-0.0312721093794578
